43.267257;-73.347290;Hebron;1853
42.500627;-76.872459;Hector;4940
40.706213;-73.618740;Hempstead;759757
43.846825;-76.181601;Henderson;1360
43.059245;-77.612804;Henrietta;42581
43.025626;-74.985989;Herkimer;10175
44.467283;-75.230486;Hermon;1108
41.720927;-73.960138;Highland;2530
41.349153;-73.974521;Highlands;12492
42.178978;-73.525951;Hillsdale;1927
42.167844;-78.387241;Hinsdale;2168
42.641172;-78.541689;Holland;3401
42.637014;-76.178817;Homer;6405
42.862578;-73.328166;Hoosick;6924
43.303681;-74.243191;Hope;403
42.895540;-77.171523;Hopewell;3747
44.690335;-74.703244;Hopkinton;1077
43.713219;-73.700709;Horicon;1389
42.244241;-77.044134;Hornby;1706
42.328485;-77.710869;Hornellsville;4151
42.167019;-76.820512;Horseheads;19485
43.950905;-76.056545;Hounsfield;3466
42.364237;-77.508876;Howard;1467
42.472842;-78.136398;Hume;2071
42.205621;-78.539191;Humphrey;687
42.213699;-74.218754;Hunter;2732
40.868154;-73.425676;Huntington;203264
41.924537;-74.061252;Hurley;6314
43.233399;-76.879962;Huron;2118
41.766760;-73.901525;Hyde Park;21571
42.088124;-77.781384;Independence;1167
43.782450;-74.265367;Indian Lake;1352
43.754510;-74.792949;Inlet;333
43.221456;-76.556331;Ira;2206
43.213395;-77.579723;Irondequoit;51692
42.247566;-78.399742;Ischua;859
40.729821;-73.210393;Islip;335543
42.611735;-77.291925;Italy;1141
42.443961;-76.501881;Ithaca;19930
43.085694;-73.394447;Jackson;1800
42.122571;-77.503041;Jasper;1424
42.643873;-78.406973;Java;2057
44.375047;-73.728195;Jay;2506
42.481330;-74.610259;Jefferson;1410
42.626429;-77.171523;Jerusalem;4469
42.270364;-74.302923;Jewett;953
43.618399;-73.961241;Johnsburg;2395
43.006740;-74.367636;Johnstown;7098
42.978705;-76.895155;Junius;1471
44.256158;-73.792085;Keene;1105
43.327162;-78.036025;Kendall;2724
43.327836;-78.135297;Kent;13507
